# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    5.531843948    0.199883785    0.199883785    0.199883785
    5.541847282    0.205836968    0.205836967    0.205836967
    5.551850617    0.212274911    0.212274911    0.212274911
    5.561853951    0.219238742    0.219238742    0.219238742
    5.571857286    0.226775159    0.226775159    0.226775159
    5.581860620    0.234937244    0.234937244    0.234937244
    5.591863955    0.243785427    0.243785427    0.243785427
    5.601867289    0.253388631    0.253388631    0.253388631
    5.611870624    0.263825648    0.263825647    0.263825648
    5.621873958    0.275186781    0.275186781    0.275186781
    5.631877292    0.287575835    0.287575835    0.287575835
    5.641880627    0.301112513    0.301112512    0.301112513
    5.651883961    0.315935334    0.315935334    0.315935334
    5.661887296    0.332205202    0.332205202    0.332205202
    5.671890630    0.350109779    0.350109779    0.350109779
    5.681893965    0.369868896    0.369868896    0.369868896
    5.691897299    0.391741262    0.391741262    0.391741262
    5.701900634    0.416032861    0.416032860    0.416032860
    5.711903968    0.443107501    0.443107500    0.443107500
    5.721907302    0.473400186    0.473400186    0.473400186
    5.731910637    0.507434161    0.507434161    0.507434161
    5.741913971    0.545842817    0.545842817    0.545842817
    5.751917306    0.589398048    0.589398048    0.589398048
    5.761920640    0.639047264    0.639047263    0.639047264
    5.771923975    0.695962082    0.695962082    0.695962082
    5.781927309    0.761602925    0.761602925    0.761602925
    5.791930644    0.837805401    0.837805400    0.837805401
    5.801933978    0.926896734    0.926896734    0.926896734
    5.811937312    1.031853801    1.031853801    1.031853801
    5.821940647    1.156518839    1.156518839    1.156518839
    5.831943981    1.305894763    1.305894763    1.305894763
    5.841947316    1.486548846    1.486548846    1.486548846
    5.851950650    1.707159101    1.707159100    1.707159100
    5.861953985    1.979235179    1.979235179    1.979235179
    5.871957319    2.318015461    2.318015461    2.318015461
    5.881960654    2.743433985    2.743433984    2.743433984
    5.891963988    3.280743803    3.280743802    3.280743802
    5.901967322    3.959612607    3.959612607    3.959612607
    5.911970657    4.808808053    4.808808053    4.808808053
    5.921973991    5.840633633    5.840633632    5.840633632
    5.931977326    7.017006800    7.017006800    7.017006799
    5.941980660    8.197890579    8.197890578    8.197890578
    5.951983995    9.113106751    9.113106751    9.113106750
    5.961987329    9.450294051    9.450294050    9.450294050
    5.971990664    9.070976629    9.070976629    9.070976629
    5.981993998    8.133331735    8.133331735    8.133331734
    5.991997332    6.953192876    6.953192875    6.953192875
    6.002000667    5.792344709    5.792344709    5.792344709
    6.012004001    4.781774521    4.781774521    4.781774521
    6.022007336    3.954340942    3.954340941    3.954340941
    6.032010670    3.295722180    3.295722179    3.295722179
    6.042014005    2.776791649    2.776791649    2.776791649
    6.052017339    2.368169405    2.368169404    2.368169404
    6.062020674    2.045062994    2.045062994    2.045062994
    6.072024008    1.787993156    1.787993156    1.787993156
    6.082027342    1.582120924    1.582120924    1.582120924
    6.092030677    1.416279756    1.416279755    1.416279755
    6.102034011    1.282092610    1.282092610    1.282092610
    6.112037346    1.173267998    1.173267998    1.173267998
    6.122040680    1.085069582    1.085069582    1.085069582
    6.132044015    1.013927014    1.013927013    1.013927013
    6.142047349    0.957154236    0.957154235    0.957154235
    6.152050684    0.912747444    0.912747443    0.912747444
    6.162054018    0.879241818    0.879241818    0.879241818
    6.172057352    0.855612125    0.855612125    0.855612125
    6.182060687    0.841206997    0.841206996    0.841206997
    6.192064021    0.835710310    0.835710310    0.835710310
    6.202067356    0.839125999    0.839125998    0.839125999
    6.212070690    0.851785049    0.851785049    0.851785049
    6.222074025    0.874375745    0.874375744    0.874375745
    6.232077359    0.908000665    0.908000665    0.908000665
    6.242080694    0.954266756    0.954266756    0.954266756
    6.252084028    1.015418222    1.015418222    1.015418222
    6.262087362    1.094526089    1.094526089    1.094526089
    6.272090697    1.195752494    1.195752494    1.195752494
    6.282094031    1.324710069    1.324710069    1.324710069
    6.292097366    1.488930716    1.488930716    1.488930716
    6.302100700    1.698426528    1.698426528    1.698426528
    6.312104035    1.966225187    1.966225186    1.966225186
    6.322107369    2.308491969    2.308491968    2.308491968
    6.332110704    2.743204320    2.743204320    2.743204320
    6.342114038    3.285023436    3.285023436    3.285023436
    6.352117372    3.932101344    3.932101343    3.932101343
    6.362120707    4.640713482    4.640713481    4.640713481
    6.372124041    5.295161646    5.295161646    5.295161646
    6.382127376    5.712314400    5.712314400    5.712314400
    6.392130710    5.732015790    5.732015790    5.732015790
    6.402134045    5.344305077    5.344305077    5.344305077
    6.412137379    4.698439265    4.698439265    4.698439265
    6.422140714    3.981021976    3.981021976    3.981021976
    6.432144048    3.316360125    3.316360124    3.316360124
    6.442147382    2.754551307    2.754551307    2.754551307
    6.452150717    2.300436301    2.300436301    2.300436301
    6.462154051    1.940227498    1.940227497    1.940227498
    6.472157386    1.655873086    1.655873086    1.655873086
    6.482160720    1.430813924    1.430813924    1.430813924
    6.492164055    1.251571814    1.251571814    1.251571814
    6.502167389    1.107714449    1.107714448    1.107714448
    6.512170724    0.991335602    0.991335601    0.991335601
    6.522174058    0.896484890    0.896484890    0.896484890
    6.532177392    0.818682915    0.818682915    0.818682915
    6.542180727    0.754545162    0.754545162    0.754545162
    6.552184061    0.701501766    0.701501765    0.701501765
    6.562187396    0.657592471    0.657592470    0.657592471
    6.572190730    0.621317812    0.621317811    0.621317812
    6.582194065    0.591531532    0.591531532    0.591531532
    6.592197399    0.567363164    0.567363163    0.567363164
    6.602200734    0.548162879    0.548162878    0.548162879
    6.612204068    0.533463124    0.533463123    0.533463123
    6.622207402    0.522953395    0.522953395    0.522953395
    6.632210737    0.516465896    0.516465896    0.516465896
    6.642214071    0.513970940    0.513970940    0.513970940
    6.652217406    0.515582003    0.515582003    0.515582003
    6.662220740    0.521571267    0.521571266    0.521571267
    6.672224075    0.532397606    0.532397606    0.532397606
    6.682227409    0.548750139    0.548750138    0.548750138
    6.692230744    0.571611673    0.571611673    0.571611673
    6.702234078    0.602347184    0.602347184    0.602347184
    6.712237412    0.642821315    0.642821315    0.642821315
    6.722240747    0.695541874    0.695541873    0.695541874
    6.732244081    0.763803085    0.763803085    0.763803085
    6.742247416    0.851739004    0.851739003    0.851739004
    6.752250750    0.964043658    0.964043658    0.964043658
    6.762254085    1.104792457    1.104792457    1.104792457
    6.772257419    1.274304116    1.274304115    1.274304116
    6.782260754    1.462874437    1.462874436    1.462874436
    6.792264088    1.642702966    1.642702965    1.642702965
    6.802267422    1.767195097    1.767195097    1.767195097
    6.812270757    1.791858083    1.791858083    1.791858083
    6.822274091    1.708520121    1.708520121    1.708520121
    6.832277426    1.552792833    1.552792833    1.552792833
    6.842280760    1.374311611    1.374311610    1.374311610
    6.852284095    1.208222903    1.208222903    1.208222903
    6.862287429    1.069757502    1.069757502    1.069757502
    6.872290764    0.961339835    0.961339835    0.961339835
    6.882294098    0.879904103    0.879904103    0.879904103
    6.892297432    0.821017081    0.821017081    0.821017081
    6.902300767    0.780593614    0.780593613    0.780593614
    6.912304101    0.755412004    0.755412004    0.755412004
    6.922307436    0.743153809    0.743153809    0.743153809
    6.932310770    0.742300323    0.742300323    0.742300323
    6.942314105    0.752016457    0.752016457    0.752016457
    6.952317439    0.772066589    0.772066589    0.772066589
    6.962320774    0.802774994    0.802774994    0.802774994
    6.972324108    0.845034231    0.845034231    0.845034231
    6.982327442    0.900364684    0.900364683    0.900364684
    6.992330777    0.971031815    0.971031814    0.971031815
    7.002334111    1.060232090    1.060232089    1.060232090
    7.012337446    1.172361996    1.172361995    1.172361996
    7.022340780    1.313382500    1.313382500    1.313382500
    7.032344115    1.491271989    1.491271989    1.491271989
    7.042347449    1.716494239    1.716494238    1.716494238
    7.052350784    2.002223294    2.002223293    2.002223294
    7.062354118    2.363614429    2.363614428    2.363614429
    7.072357452    2.814449230    2.814449230    2.814449230
    7.082360787    3.357954531    3.357954531    3.357954531
    7.092364121    3.968032663    3.968032663    3.968032663
    7.102367456    4.564000131    4.564000131    4.564000131
    7.112370790    5.005391038    5.005391037    5.005391038
    7.122374125    5.151923502    5.151923501    5.151923502
    7.132377459    4.970582849    4.970582849    4.970582849
    7.142380794    4.566787357    4.566787357    4.566787357
    7.152384128    4.093792816    4.093792815    4.093792816
    7.162387462    3.655382804    3.655382804    3.655382804
    7.172390797    3.280691982    3.280691982    3.280691982
    7.182394131    2.949774639    2.949774638    2.949774639
    7.192397466    2.634688952    2.634688951    2.634688951
    7.202400800    2.328754865    2.328754865    2.328754865
    7.212404135    2.045213798    2.045213798    2.045213798
    7.222407469    1.798934921    1.798934921    1.798934921
    7.232410804    1.595978593    1.595978593    1.595978593
    7.242414138    1.434532741    1.434532740    1.434532741
    7.252417472    1.309180052    1.309180051    1.309180052
    7.262420807    1.213925851    1.213925851    1.213925851
    7.272424141    1.143549969    1.143549968    1.143549969
    7.282427476    1.093988219    1.093988218    1.093988219
    7.292430810    1.062312889    1.062312889    1.062312889
    7.302434145    1.046600770    1.046600770    1.046600770
    7.312437479    1.045807304    1.045807303    1.045807303
    7.322440814    1.059688715    1.059688714    1.059688715
    7.332444148    1.088785534    1.088785533    1.088785534
    7.342447482    1.134473427    1.134473427    1.134473427
    7.352450817    1.199087391    1.199087391    1.199087391
    7.362454151    1.286125813    1.286125813    1.286125813
    7.372457486    1.400533669    1.400533669    1.400533669
