# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    5.551850617    3.151155192    3.151155191    3.151155192
    5.561853951    3.149463438    3.149463438    3.149463438
    5.571857286    3.147771995    3.147771994    3.147771995
    5.581860620    3.146080868    3.146080868    3.146080868
    5.591863955    3.144390065    3.144390064    3.144390064
    5.601867289    3.142699589    3.142699589    3.142699589
    5.611870624    3.141009449    3.141009449    3.141009449
    5.621873958    3.139319650    3.139319650    3.139319650
    5.631877292    3.137630198    3.137630198    3.137630198
    5.641880627    3.135941099    3.135941099    3.135941099
    5.651883961    3.134252359    3.134252359    3.134252359
    5.661887296    3.132563984    3.132563984    3.132563984
    5.671890630    3.130875980    3.130875980    3.130875980
    5.681893965    3.129188353    3.129188352    3.129188353
    5.691897299    3.127501108    3.127501107    3.127501108
    5.701900634    3.125814252    3.125814251    3.125814252
    5.711903968    3.124127790    3.124127789    3.124127789
    5.721907302    3.122441727    3.122441727    3.122441727
    5.731910637    3.120756071    3.120756070    3.120756071
    5.741913971    3.119070826    3.119070825    3.119070825
    5.751917306    3.117385998    3.117385997    3.117385997
    5.761920640    3.115701592    3.115701591    3.115701592
    5.771923975    3.114017615    3.114017614    3.114017615
    5.781927309    3.112334072    3.112334071    3.112334071
    5.791930644    3.110650968    3.110650967    3.110650968
    5.801933978    3.108968309    3.108968308    3.108968309
    5.811937312    3.107286100    3.107286100    3.107286100
    5.821940647    3.105604348    3.105604347    3.105604347
    5.831943981    3.103923056    3.103923056    3.103923056
    5.841947316    3.102242232    3.102242231    3.102242232
    5.851950650    3.100561879    3.100561879    3.100561879
    5.861953985    3.098882004    3.098882004    3.098882004
    5.871957319    3.097202612    3.097202611    3.097202612
    5.881960654    3.095523708    3.095523707    3.095523708
    5.891963988    3.093845297    3.093845296    3.093845297
    5.901967322    3.092167385    3.092167384    3.092167385
    5.911970657    3.090489976    3.090489976    3.090489976
    5.921973991    3.088813077    3.088813076    3.088813077
    5.931977326    3.087136691    3.087136690    3.087136691
    5.941980660    3.085460825    3.085460824    3.085460825
    5.951983995    3.083785483    3.083785482    3.083785483
    5.961987329    3.082110670    3.082110670    3.082110670
    5.971990664    3.080436392    3.080436391    3.080436392
    5.981993998    3.078762653    3.078762653    3.078762653
    5.991997332    3.077089459    3.077089458    3.077089459
    6.002000667    3.075416814    3.075416813    3.075416814
    6.012004001    3.073744723    3.073744723    3.073744723
    6.022007336    3.072073192    3.072073191    3.072073192
    6.032010670    3.070402224    3.070402224    3.070402224
    6.042014005    3.068731826    3.068731825    3.068731826
    6.052017339    3.067062001    3.067062000    3.067062001
    6.062020674    3.065392755    3.065392754    3.065392755
    6.072024008    3.063724092    3.063724091    3.063724092
    6.082027342    3.062056017    3.062056016    3.062056017
    6.092030677    3.060388535    3.060388534    3.060388535
    6.102034011    3.058721650    3.058721649    3.058721650
    6.112037346    3.057055367    3.057055367    3.057055367
    6.122040680    3.055389692    3.055389691    3.055389691
    6.132044015    3.053724627    3.053724626    3.053724627
    6.142047349    3.052060178    3.052060178    3.052060178
    6.152050684    3.050396350    3.050396350    3.050396350
    6.162054018    3.048733147    3.048733147    3.048733147
    6.172057352    3.047070574    3.047070573    3.047070574
    6.182060687    3.045408634    3.045408633    3.045408634
    6.192064021    3.043747333    3.043747332    3.043747333
    6.202067356    3.042086675    3.042086674    3.042086675
    6.212070690    3.040426664    3.040426663    3.040426664
    6.222074025    3.038767305    3.038767304    3.038767305
    6.232077359    3.037108602    3.037108601    3.037108602
    6.242080694    3.035450559    3.035450558    3.035450559
    6.252084028    3.033793181    3.033793180    3.033793181
    6.262087362    3.032136472    3.032136471    3.032136471
    6.272090697    3.030480436    3.030480435    3.030480435
    6.282094031    3.028825077    3.028825076    3.028825077
    6.292097366    3.027170400    3.027170399    3.027170400
    6.302100700    3.025516409    3.025516408    3.025516409
    6.312104035    3.023863108    3.023863107    3.023863108
    6.322107369    3.022210501    3.022210500    3.022210501
    6.332110704    3.020558592    3.020558591    3.020558592
    6.342114038    3.018907385    3.018907385    3.018907385
    6.352117372    3.017256885    3.017256884    3.017256885
    6.362120707    3.015607095    3.015607094    3.015607095
    6.372124041    3.013958020    3.013958019    3.013958019
    6.382127376    3.012309663    3.012309662    3.012309662
    6.392130710    3.010662028    3.010662027    3.010662028
    6.402134045    3.009015119    3.009015119    3.009015119
    6.412137379    3.007368941    3.007368940    3.007368941
    6.422140714    3.005723497    3.005723496    3.005723497
    6.432144048    3.004078790    3.004078790    3.004078790
    6.442147382    3.002434826    3.002434825    3.002434826
    6.452150717    3.000791607    3.000791606    3.000791607
    6.462154051    2.999149138    2.999149137    2.999149138
    6.472157386    2.997507421    2.997507421    2.997507421
    6.482160720    2.995866462    2.995866461    2.995866462
    6.492164055    2.994226264    2.994226263    2.994226263
    6.502167389    2.992586829    2.992586829    2.992586829
    6.512170724    2.990948163    2.990948162    2.990948163
    6.522174058    2.989310269    2.989310268    2.989310269
    6.532177392    2.987673150    2.987673149    2.987673150
    6.542180727    2.986036810    2.986036809    2.986036809
    6.552184061    2.984401252    2.984401251    2.984401252
    6.562187396    2.982766481    2.982766480    2.982766481
    6.572190730    2.981132499    2.981132498    2.981132499
    6.582194065    2.979499311    2.979499310    2.979499311
    6.592197399    2.977866919    2.977866918    2.977866919
    6.602200734    2.976235328    2.976235327    2.976235328
    6.612204068    2.974604540    2.974604539    2.974604540
    6.622207402    2.972974559    2.972974559    2.972974559
    6.632210737    2.971345389    2.971345389    2.971345389
    6.642214071    2.969717033    2.969717032    2.969717033
    6.652217406    2.968089494    2.968089494    2.968089494
    6.662220740    2.966462776    2.966462775    2.966462776
    6.672224075    2.964836882    2.964836881    2.964836882
    6.682227409    2.963211815    2.963211814    2.963211815
    6.692230744    2.961587579    2.961587578    2.961587579
    6.702234078    2.959964177    2.959964176    2.959964176
    6.712237412    2.958341611    2.958341611    2.958341611
    6.722240747    2.956719887    2.956719886    2.956719886
    6.732244081    2.955099005    2.955099005    2.955099005
    6.742247416    2.953478971    2.953478970    2.953478971
    6.752250750    2.951859786    2.951859785    2.951859786
    6.762254085    2.950241454    2.950241454    2.950241454
    6.772257419    2.948623979    2.948623978    2.948623979
    6.782260754    2.947007363    2.947007362    2.947007363
    6.792264088    2.945391609    2.945391608    2.945391609
    6.802267422    2.943776721    2.943776720    2.943776721
    6.812270757    2.942162701    2.942162700    2.942162701
    6.822274091    2.940549553    2.940549552    2.940549552
    6.832277426    2.938937279    2.938937278    2.938937279
    6.842280760    2.937325882    2.937325882    2.937325882
    6.852284095    2.935715366    2.935715366    2.935715366
    6.862287429    2.934105734    2.934105733    2.934105734
    6.872290764    2.932496988    2.932496987    2.932496987
    6.882294098    2.930889131    2.930889130    2.930889130
    6.892297432    2.929282166    2.929282165    2.929282166
    6.902300767    2.927676096    2.927676095    2.927676096
    6.912304101    2.926070924    2.926070923    2.926070923
    6.922307436    2.924466652    2.924466651    2.924466652
    6.932310770    2.922863284    2.922863283    2.922863284
    6.942314105    2.921260822    2.921260821    2.921260822
    6.952317439    2.919659269    2.919659269    2.919659269
    6.962320774    2.918058628    2.918058627    2.918058628
    6.972324108    2.916458902    2.916458901    2.916458901
    6.982327442    2.914860092    2.914860091    2.914860092
    6.992330777    2.913262203    2.913262202    2.913262202
    7.002334111    2.911665236    2.911665235    2.911665235
    7.012337446    2.910069194    2.910069193    2.910069194
    7.022340780    2.908474080    2.908474079    2.908474080
    7.032344115    2.906879896    2.906879896    2.906879896
    7.042347449    2.905286646    2.905286645    2.905286646
    7.052350784    2.903694331    2.903694331    2.903694331
    7.062354118    2.902102955    2.902102954    2.902102955
    7.072357452    2.900512519    2.900512518    2.900512519
    7.082360787    2.898923026    2.898923026    2.898923026
    7.092364121    2.897334480    2.897334479    2.897334480
    7.102367456    2.895746881    2.895746881    2.895746881
    7.112370790    2.894160234    2.894160233    2.894160234
    7.122374125    2.892574539    2.892574539    2.892574539
    7.132377459    2.890989801    2.890989800    2.890989801
    7.142380794    2.889406020    2.889406019    2.889406020
    7.152384128    2.887823200    2.887823199    2.887823200
    7.162387462    2.886241343    2.886241342    2.886241342
    7.172390797    2.884660451    2.884660450    2.884660450
    7.182394131    2.883080526    2.883080525    2.883080526
    7.192397466    2.881501572    2.881501571    2.881501571
    7.202400800    2.879923589    2.879923589    2.879923589
    7.212404135    2.878346581    2.878346581    2.878346581
    7.222407469    2.876770551    2.876770550    2.876770550
    7.232410804    2.875195499    2.875195498    2.875195498
    7.242414138    2.873621428    2.873621427    2.873621428
    7.252417472    2.872048341    2.872048340    2.872048341
    7.262420807    2.870476240    2.870476239    2.870476240
    7.272424141    2.868905127    2.868905126    2.868905127
    7.282427476    2.867335004    2.867335003    2.867335004
    7.292430810    2.865765873    2.865765872    2.865765873
    7.302434145    2.864197737    2.864197736    2.864197737
    7.312437479    2.862630597    2.862630597    2.862630597
    7.322440814    2.861064456    2.861064456    2.861064456
    7.332444148    2.859499316    2.859499316    2.859499316
    7.342447482    2.857935179    2.857935178    2.857935179
    7.352450817    2.856372047    2.856372046    2.856372047
    7.362454151    2.854809922    2.854809921    2.854809922
    7.372457486    2.853248806    2.853248805    2.853248805
