# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    20.206130047   20.206130039   20.206130046
   12.894298099   -0.101213345   -0.101216994   -0.101213230
   12.904301434   -0.424568125   -0.424571774   -0.424568010
   12.914304768   -0.748151977   -0.748155626   -0.748151862
   12.924308103   -0.983858504   -0.983862153   -0.983858389
   12.934311437   -1.108062855   -1.108066504   -1.108062740
   12.944314772   -1.151644958   -1.151648607   -1.151644843
   12.954318106   -1.155213263   -1.155216913   -1.155213148
   12.964321440   -1.135114690   -1.135118339   -1.135114575
   12.974324775   -1.081535343   -1.081538992   -1.081535227
   12.984328109   -0.981825937   -0.981829586   -0.981825822
   12.994331444   -0.839779931   -0.839783581   -0.839779816
   13.004334778   -0.676001931   -0.676005581   -0.676001816
   13.014338113   -0.520494114   -0.520497764   -0.520493999
   13.024341447   -0.407830180   -0.407833830   -0.407830065
   13.034344782   -0.372343981   -0.372347632   -0.372343866
   13.044348116   -0.435412106   -0.435415756   -0.435411991
   13.054351450   -0.586384400   -0.586388050   -0.586384285
   13.064354785   -0.778469620   -0.778473270   -0.778469505
   13.074358119   -0.952975317   -0.952978967   -0.952975202
   13.084361454   -1.066443939   -1.066447590   -1.066443825
   13.094364788   -1.100201691   -1.100205342   -1.100201576
   13.104368123   -1.060110439   -1.060114090   -1.060110324
   13.114371457   -0.969095692   -0.969099343   -0.969095577
   13.124374792   -0.853513999   -0.853517650   -0.853513884
   13.134378126   -0.730908578   -0.730912229   -0.730908463
   13.144381460   -0.605530466   -0.605534117   -0.605530351
   13.154384795   -0.474495319   -0.474498971   -0.474495204
   13.164388129   -0.338904817   -0.338908469   -0.338904703
   13.174391464   -0.209349706   -0.209353358   -0.209349591
   13.184394798   -0.103141978   -0.103145630   -0.103141863
   13.194398133   -0.037236841   -0.037240494   -0.037236727
   13.204401467   -0.022052200   -0.022055852   -0.022052085
   13.214404802   -0.062635924   -0.062639576   -0.062635809
   13.224408136   -0.164248038   -0.164251691   -0.164247924
   13.234411470   -0.325847774   -0.325851427   -0.325847660
   13.244414805   -0.522598911   -0.522602564   -0.522598797
   13.254418139   -0.705260484   -0.705264137   -0.705260369
   13.264421474   -0.825680356   -0.825684009   -0.825680241
   13.274424808   -0.862951147   -0.862954800   -0.862951032
   13.284428143   -0.827481715   -0.827485369   -0.827481601
   13.294431477   -0.747055653   -0.747059306   -0.747055538
   13.304434812   -0.652011587   -0.652015241   -0.652011473
   13.314438146   -0.566428021   -0.566431675   -0.566427907
   13.324441480   -0.501583263   -0.501586917   -0.501583149
   13.334444815   -0.451415847   -0.451419501   -0.451415733
   13.344448149   -0.398008259   -0.398011913   -0.398008145
   13.354451484   -0.327167040   -0.327170694   -0.327166926
   13.364454818   -0.238107688   -0.238111343   -0.238107574
   13.374458153   -0.139403768   -0.139407422   -0.139403654
   13.384461487   -0.039918129   -0.039921784   -0.039918015
   13.394464822    0.056604546    0.056600891    0.056604659
   13.404468156    0.151075555    0.151071900    0.151075669
   13.414471490    0.246104606    0.246100950    0.246104720
   13.424474825    0.345665743    0.345662088    0.345665857
   13.434478159    0.455816230    0.455812575    0.455816344
   13.444481494    0.581847593    0.581843937    0.581847706
   13.454484828    0.724821093    0.724817437    0.724821207
   13.464488163    0.881930529    0.881926873    0.881930643
   13.474491497    1.048802152    1.048798496    1.048802266
   13.484494832    1.220620921    1.220617265    1.220621034
   13.494498166    1.391530884    1.391527228    1.391530998
   13.504501501    1.552811215    1.552807558    1.552811328
   13.514504835    1.690174627    1.690170971    1.690174741
   13.524508169    1.780798057    1.780794400    1.780798170
   13.534511504    1.792459370    1.792455713    1.792459484
   13.544514838    1.690414624    1.690410967    1.690414737
   13.554518173    1.457183144    1.457179487    1.457183258
   13.564521507    1.115550807    1.115547150    1.115550921
   13.574524842    0.728441857    0.728438200    0.728441970
   13.584528176    0.371875652    0.371871995    0.371875766
   13.594531511    0.106840755    0.106837097    0.106840868
   13.604534845   -0.039316978   -0.039320636   -0.039316865
   13.614538179   -0.076809382   -0.076813040   -0.076809268
   13.624541514   -0.037508568   -0.037512226   -0.037508454
   13.634544848    0.045902418    0.045898760    0.045902531
   13.644548183    0.149606616    0.149602958    0.149606729
   13.654551517    0.255824553    0.255820895    0.255824666
   13.664554852    0.344498766    0.344495108    0.344498879
   13.674558186    0.388873308    0.388869649    0.388873421
   13.684561521    0.361845287    0.361841628    0.361845400
   13.694564855    0.253425828    0.253422169    0.253425941
   13.704568189    0.087890394    0.087886735    0.087890507
   13.714571524   -0.082785000   -0.082788659   -0.082784887
   13.724574858   -0.212615377   -0.212619037   -0.212615264
   13.734578193   -0.286610392   -0.286614052   -0.286610279
   13.744581527   -0.313627421   -0.313631081   -0.313627308
   13.754584862   -0.306198060   -0.306201720   -0.306197947
   13.764588196   -0.270360927   -0.270364587   -0.270360814
   13.774591531   -0.206451099   -0.206454759   -0.206450986
   13.784594865   -0.114076092   -0.114079753   -0.114075980
   13.794598199    0.003428741    0.003425081    0.003428854
   13.804601534    0.138905097    0.138901436    0.138905210
   13.814604868    0.284208150    0.284204490    0.284208263
   13.824608203    0.432109845    0.432106184    0.432109957
   13.834611537    0.576275103    0.576271442    0.576275215
   13.844614872    0.710374952    0.710371291    0.710375065
   13.854618206    0.827722752    0.827719091    0.827722865
   13.864621541    0.922852440    0.922848778    0.922852552
   13.874624875    0.995399576    0.995395914    0.995399688
   13.884628209    1.053095515    1.053091853    1.053095628
   13.894631544    1.109187170    1.109183509    1.109187283
   13.904634878    1.175298711    1.175295049    1.175298823
   13.914638213    1.255032673    1.255029011    1.255032786
   13.924641547    1.342024653    1.342020991    1.342024765
   13.934644882    1.423417523    1.423413860    1.423417635
   13.944648216    1.486900496    1.486896834    1.486900609
   13.954651551    1.528110248    1.528106585    1.528110360
   13.964654885    1.552028668    1.552025006    1.552028781
   13.974658219    1.563703816    1.563700153    1.563703929
   13.984661554    1.559157272    1.559153609    1.559157384
   13.994664888    1.532185978    1.532182315    1.532186091
   14.004668223    1.491838017    1.491834353    1.491838129
   14.014671557    1.466946766    1.466943103    1.466946878
   14.024674892    1.487062844    1.487059181    1.487062956
   14.034678226    1.562753981    1.562750317    1.562754093
   14.044681561    1.686187569    1.686183906    1.686187682
   14.054684895    1.842415223    1.842411559    1.842415335
   14.064688229    2.016784747    2.016781083    2.016784860
   14.074691564    2.196026536    2.196022871    2.196026648
   14.084694898    2.365901510    2.365897845    2.365901622
   14.094698233    2.507750568    2.507746903    2.507750679
   14.104701567    2.596015799    2.596012134    2.596015911
   14.114704902    2.600981102    2.600977438    2.600981214
   14.124708236    2.503369579    2.503365914    2.503369691
   14.134711571    2.319243747    2.319240081    2.319243858
   14.144714905    2.108097596    2.108093931    2.108097708
   14.154718239    1.936254393    1.936250728    1.936254505
   14.164721574    1.827996741    1.827993076    1.827996853
   14.174724908    1.759124549    1.759120883    1.759124661
   14.184728243    1.686943737    1.686940071    1.686943848
   14.194731577    1.580769800    1.580766134    1.580769911
   14.204734912    1.438968253    1.438964587    1.438968365
   14.214738246    1.293034356    1.293030690    1.293034468
   14.224741581    1.192277854    1.192274188    1.192277966
   14.234744915    1.170740470    1.170736803    1.170740581
   14.244748249    1.225774063    1.225770396    1.225774175
   14.254751584    1.325338563    1.325334896    1.325338674
   14.264754918    1.426361413    1.426357746    1.426361525
   14.274758253    1.488403010    1.488399343    1.488403121
   14.284761587    1.483198471    1.483194803    1.483198582
   14.294764922    1.403274678    1.403271011    1.403274790
   14.304768256    1.269401716    1.269398049    1.269401827
   14.314771591    1.127622568    1.127618900    1.127622679
   14.324774925    1.023412663    1.023408995    1.023412774
   14.334778259    0.974405344    0.974401676    0.974405455
   14.344781594    0.973988968    0.973985300    0.973989079
   14.354784928    1.011502039    1.011498371    1.011502150
   14.364788263    1.079974702    1.079971034    1.079974814
   14.374791597    1.171978642    1.171974974    1.171978754
   14.384794932    1.277134592    1.277130923    1.277134703
   14.394798266    1.383993210    1.383989541    1.383993321
   14.404801601    1.479402845    1.479399176    1.479402956
   14.414804935    1.541023267    1.541019598    1.541023378
   14.424808269    1.533248298    1.533244629    1.533248409
   14.434811604    1.421368725    1.421365056    1.421368836
   14.444814938    1.204656079    1.204652409    1.204656190
   14.454818273    0.941906220    0.941902551    0.941906331
   14.464821607    0.727225989    0.727222320    0.727226100
   14.474824942    0.627439699    0.627436029    0.627439810
   14.484828276    0.650997976    0.650994306    0.650998087
   14.494831611    0.767845164    0.767841493    0.767845275
   14.504834945    0.939939422    0.939935751    0.939939532
   14.514838279    1.137237046    1.137233375    1.137237157
   14.524841614    1.340219765    1.340216094    1.340219876
   14.534844948    1.534351227    1.534347556    1.534351337
   14.544848283    1.702268846    1.702265175    1.702268957
   14.554851617    1.821941211    1.821937540    1.821941321
   14.564854952    1.875069134    1.875065463    1.875069245
   14.574858286    1.859624429    1.859620758    1.859624540
   14.584861621    1.790462608    1.790458937    1.790462719
   14.594864955    1.684270920    1.684267248    1.684271030
   14.604868289    1.552632097    1.552628426    1.552632208
   14.614871624    1.412206991    1.412203319    1.412207101
   14.624874958    1.287813498    1.287809826    1.287813609
   14.634878293    1.195383060    1.195379389    1.195383171
   14.644881627    1.125704382    1.125700710    1.125704492
   14.654884962    1.052619227    1.052615555    1.052619338
   14.664888296    0.954710934    0.954707262    0.954711045
   14.674891631    0.829640751    0.829637078    0.829640861
   14.684894965    0.699638695    0.699635022    0.699638805
   14.694898299    0.602751415    0.602747742    0.602751525
   14.704901634    0.564692301    0.564688628    0.564692412
   14.714904968    0.574779449    0.574775776    0.574779559
   14.724908303    0.588740502    0.588736829    0.588740613
   14.734911637    0.551647709    0.551644036    0.551647819
   14.744914972    0.425904782    0.425901108    0.425904892
   14.754918306    0.213649113    0.213645439    0.213649223
   14.764921641   -0.041505882   -0.041509556   -0.041505772
   14.774924975   -0.280108337   -0.280112011   -0.280108227
   14.784928309   -0.455270885   -0.455274559   -0.455270775
   14.794931644   -0.541014737   -0.541018411   -0.541014627
   14.804934978   -0.532798044   -0.532801719   -0.532797934
   14.814938313   -0.444978235   -0.444981909   -0.444978125
   14.824941647   -0.299080412   -0.299084087   -0.299080303
   14.834944982   -0.113128874   -0.113132549   -0.113128764
   14.844948316    0.099546938    0.099543263    0.099547048
   14.854951651    0.327509520    0.327505845    0.327509630
